entry_date,exit_date,ticker1,ticker2,direction,entry_price1,entry_price2,exit_price1,exit_price2,pnl,transaction_cost
2020-07-23,2020-07-24,AAPL,PG,long,90.37010955810548,112.94617462158205,90.14624786376952,112.76712036132812,-0.1691763533563625,0.3381984665515495
2020-07-28,2020-07-29,AAPL,PG,long,90.76675415039062,114.48602294921876,92.50658416748048,114.8709945678711,0.5531450778336217,0.34197387171129867
2020-07-30,2020-07-31,AAPL,PG,long,93.62594604492188,117.65524291992188,103.42752075195312,117.38664245605467,10.039155251411625,0.35178701827425196
2020-09-11,2020-09-14,AAPL,PG,long,109.21105194091795,123.67139434814452,112.48738098144533,124.11009216308594,1.9331582052747338,0.38057286274218793
2020-09-18,2020-09-21,AAPL,PG,long,104.1795425415039,122.98204803466795,107.33887481689452,122.39118194580078,4.081791603014226,0.3740287783056753
2020-12-01,2020-12-02,AAPL,PG,short,119.87056732177734,125.46532440185548,120.2222137451172,124.55611419677734,-2.7418190823568334,0.39516864899952375
2020-12-03,2020-12-04,AAPL,PG,short,120.08546447753906,123.63787078857422,119.41146850585938,123.75491333007812,0.5394389270364074,0.39137371733214366
2020-12-07,2020-12-08,AAPL,PG,short,120.87665557861328,123.94396209716795,121.49203491210938,124.27706909179688,-0.2773070174093537,0.3928365390249835
2020-12-09,2020-12-10,AAPL,PG,short,118.9523696899414,122.8006820678711,120.37849426269533,121.99047088623048,-3.5923069439288415,0.3884036492620029
2020-12-11,2020-12-14,AAPL,PG,short,119.56775665283205,122.89070129394533,118.9523696899414,122.29656219482422,-1.077499393950041,0.3892165578936932
2020-12-15,2020-12-16,AAPL,PG,short,124.91075134277344,123.01673126220705,124.84239196777344,123.57485961914062,0.8981777205936151,0.39483608961617145
2020-12-17,2020-12-18,AAPL,PG,short,125.71174621582033,124.45711517333984,123.71910095214844,125.16827392578124,3.1542839150827384,0.39879759859544484
2020-12-21,2020-12-22,AAPL,PG,short,125.25263214111328,123.79991912841795,128.81787109375,122.9267120361328,-5.878140793592701,0.39689645413253505
2020-12-23,2020-12-24,AAPL,PG,short,127.91927337646484,122.73767852783205,128.90579223632812,123.97998046875,1.3421282146363982,0.39723230954307265
2020-12-28,2020-12-29,AAPL,PG,short,133.51617431640625,124.84418487548828,131.73846435546875,124.61012268066406,0.856675495776321,0.4074513414129459
2020-12-30,2020-12-31,AAPL,PG,short,130.6151580810547,124.02499389648438,129.6090545654297,125.25829315185548,3.3094762158971536,0.4027528428363767
2021-01-20,2021-01-21,AAPL,PG,short,128.96438598632812,118.7676239013672,133.6920166015625,118.65079498291016,-5.373544815604809,0.3895662628901503
2021-01-22,2021-01-25,AAPL,PG,short,135.84091186523438,117.73609161376952,139.60154724121094,119.7647705078125,0.29654588950236105,0.3941793836304802
2021-01-26,2021-01-27,AAPL,PG,short,139.8359832763672,120.53460693359376,138.76153564453125,116.2689208984375,-8.689705941494923,0.4043150034582081
2021-01-28,2021-01-29,AAPL,PG,short,133.90689086914062,118.06212615966795,128.89602661132812,116.1149673461914,0.34541555941143687,0.39296075300598454
2021-03-29,2021-03-30,AAPL,PG,long,118.7486343383789,124.59195709228516,117.29106903076172,122.67193603515624,2.363246166663406,0.3921303590778954
2021-10-21,2021-10-22,AAPL,PG,short,146.69525146484375,128.58419799804688,145.91995239257812,129.96847534179688,3.383866407092673,0.4288368169666687
2021-11-10,2021-11-11,AAPL,PG,long,145.3761444091797,135.49649047851562,145.32705688476562,135.10890197753906,0.3586807734938595,0.442684775942521
2021-11-30,2021-12-01,AAPL,PG,short,162.45730590820312,133.4292449951172,161.93641662597656,135.10890197753906,3.7511903498360493,0.4552299533467377
2021-12-16,2021-12-17,AAPL,PG,long,169.29757690429688,148.68438720703125,168.1968536376953,145.31585693359375,5.795018042761288,0.4955433086924946
2021-12-29,2021-12-30,AAPL,PG,long,176.29515075683594,151.52684020996094,175.1354217529297,150.21636962890625,1.2069492935629487,0.5087778397497138
2021-12-31,2022-01-03,AAPL,PG,long,174.5162811279297,150.96389770507812,178.87989807128906,150.3363037109375,5.234930271680451,0.505763752402861
2022-01-05,2022-01-06,AAPL,PG,long,171.91184997558594,151.54531860351562,169.04205322265625,150.27171325683594,-0.579666004846362,0.5044350845640087
2022-01-07,2022-01-10,AAPL,PG,long,169.20912170410156,150.18869018554688,169.22879028320312,148.13987731933594,4.016451901753282,0.4987556198691593
2022-01-19,2022-01-20,AAPL,PG,long,163.37132263183594,149.5057373046875,161.6808624267578,150.31298828125,-3.953162870578158,0.491419274334967
2022-01-21,2022-01-24,AAPL,PG,long,159.61697387695312,150.88824462890625,158.84059143066406,149.66348266601562,1.420311983092332,0.49069844592586365
2022-01-25,2022-01-26,AAPL,PG,long,157.03219604492188,148.0304412841797,156.9437713623047,146.74073791503906,2.2596206671912484,0.4818430289163049
2022-01-27,2022-01-28,AAPL,PG,long,156.48184204101562,147.6500244140625,167.40078735351562,148.9211883544922,7.6492784957162305,0.48045795794912305
2022-03-10,2022-03-11,AAPL,PG,short,155.9923858642578,134.4837188720703,152.2628173828125,132.8878173828125,-0.22326363390407233,0.4510787772546647
2022-03-23,2022-03-24,AAPL,PG,short,167.4959716796875,139.93954467773438,171.29443359375,140.18075561523438,-3.743746527299385,0.47455362593039313
2022-04-21,2022-04-22,AAPL,PG,long,163.76641845703125,151.72544860839844,159.21022033691406,150.45648193359375,-2.2684954349835307,0.4966848972695713
2022-04-25,2022-04-26,AAPL,PG,long,160.28286743164062,151.66946411132812,154.29983520507812,149.0941925048828,-0.8254073476466959,0.49307850413843846
2022-04-27,2022-04-28,AAPL,PG,long,154.07347106933594,148.6929931640625,161.03074645996094,152.47193908691406,-1.814888092619637,0.4803380861902234
2022-04-29,2022-05-02,AAPL,PG,long,155.13623046875,149.80332946777344,155.44131469726562,147.7786102294922,4.263919371923984,0.48383716379856134
2022-07-20,2022-07-21,AAPL,PG,short,150.82102966308594,132.07510375976562,153.09751892089844,132.20004272460938,-2.442968521043553,0.4406223980953272
2022-07-29,2022-08-01,AAPL,PG,short,160.15370178222656,130.45327758789062,159.168212890625,134.20037841796875,8.761042828976038,0.4463964325106996
2022-08-02,2022-08-03,AAPL,PG,short,157.68994140625,133.30816650390625,163.7212371826172,136.05982971191406,-0.44374795177104676,0.4501969164247617
2022-10-06,2022-10-07,AAPL,PG,short,143.52041625976562,118.77999114990234,138.2505645751953,116.70453643798828,0.3117053357344258,0.40414942958405764
2022-10-10,2022-10-11,AAPL,PG,short,138.57620239257812,116.22559356689452,137.15512084960938,116.66698455810548,1.9959886127564381,0.39360031445991434
2022-11-04,2022-11-07,AAPL,PG,long,136.78955078125,127.15142059326172,137.3233184814453,129.09976196289062,-4.1571023218887015,0.4157872924983836
2022-11-08,2022-11-09,AAPL,PG,long,137.8966827392578,129.3929443359375,133.31988525390625,129.08082580566406,-4.313754677264525,0.42181281277870813
2022-11-10,2022-11-11,AAPL,PG,long,145.18194580078125,133.52603149414062,147.97943115234375,133.327392578125,2.795175169627371,0.43816696376990255
2022-11-14,2022-11-15,AAPL,PG,long,146.57577514648438,133.33685302734375,148.31552124023438,132.87344360351562,2.317420990963419,0.439145694607295
2022-11-16,2022-11-17,AAPL,PG,long,147.07989501953125,134.0556640625,148.9877471923828,133.2328338623047,3.272092711663697,0.44122704149514247
2022-11-21,2022-11-22,AAPL,PG,long,146.30886840820312,136.55255126953125,148.4539031982422,137.72531127929688,-0.8741892689843503,0.44593472592639494
2022-11-23,2022-11-25,AAPL,PG,long,149.33372497558594,138.51031494140625,146.40771484375,138.7656707763672,-3.939571451350875,0.45325533979417176
2022-11-28,2022-11-29,AAPL,PG,long,142.56243896484375,138.65219116210938,139.54750061035156,137.59291076660156,-1.1374432213502619,0.4467953609241193
2022-11-30,2022-12-01,AAPL,PG,long,146.32864379882812,141.07339477539062,146.60543823242188,141.1584930419922,-0.36580379547722386,0.4558742106124911
2022-12-02,2022-12-05,AAPL,PG,long,146.11114501953125,142.4447784423828,144.9447479248047,141.00718688964844,1.529324148234674,0.4586658244670397
2022-12-06,2022-12-07,AAPL,PG,long,141.26748657226562,141.18687438964844,139.3201141357422,142.0948486328125,-4.3907265307731445,0.45106205222495954
2022-12-08,2022-12-09,AAPL,PG,long,141.01046752929688,143.11630249023438,140.52610778808594,142.73797607421875,-0.10926830286744826,0.45503861610507124
2022-12-12,2022-12-13,AAPL,PG,long,142.829345703125,144.20396423339844,143.79808044433594,143.98638916015625,0.9868974915868287,0.4592440595935379
2022-12-14,2022-12-15,AAPL,PG,long,141.5640411376953,144.55389404296875,134.93115234375,142.91766357421875,-3.5013915214631615,0.458746576780898
2022-12-16,2022-12-19,AAPL,PG,long,132.9640350341797,142.28399658203125,130.84864807128906,142.24615478515625,-2.477519793069008,0.44516592427503626
2022-12-27,2022-12-28,AAPL,PG,long,128.53550720214844,145.6036834716797,124.59137725830078,143.7216033935547,-0.26246033975071337,0.4480215081037203
2023-04-21,2023-04-24,AAPL,PG,long,163.3724365234375,149.46498107910156,163.67933654785156,149.73313903808594,-0.7728275469819652,0.491330960244983
2023-04-25,2023-04-26,AAPL,PG,long,162.13491821289062,149.77145385742188,162.125,148.0380096435547,3.302867727823007,0.4907659095533601
2023-04-27,2023-04-28,AAPL,PG,long,166.7285919189453,149.84803771972656,167.9859161376953,149.7618865966797,0.9508308073335026,0.49552762483170154
2023-05-25,2023-05-26,AAPL,PG,short,171.49974060058594,139.23696899414062,173.91871643066406,139.2465362548828,-2.874998980662002,0.4770157917123454
2023-05-30,2023-05-31,AAPL,PG,short,175.77261352539062,137.1204833984375,175.72305297851562,136.46926879882812,-1.855989892563446,0.47664463707675886
2023-06-01,2023-06-02,AAPL,PG,short,178.53858947753906,137.8674774169922,179.39117431640625,140.3191680908203,4.045905546395931,0.481049679610158
2023-06-05,2023-06-06,AAPL,PG,short,178.03297424316406,139.76368713378906,177.6661834716797,138.37506103515625,-3.1648602488871154,0.4847047589739245
2023-06-12,2023-06-13,AAPL,PG,short,182.2067108154297,139.25611877441406,181.73085021972656,138.92092895507812,-0.7473832083830486,0.4877647806905324
2023-08-07,2023-08-08,AAPL,PG,long,177.3092803955078,151.22584533691406,178.2510986328125,151.3896942138672,0.07316681082125498,0.5091315214794541
2023-08-09,2023-08-10,AAPL,PG,long,176.6549530029297,151.19696044921875,176.43682861328125,150.4452667236328,0.9228405518012078,0.5084138143904545
2023-08-11,2023-08-14,AAPL,PG,long,176.49639892578125,151.32223510742188,178.15428161621094,150.13685607910156,3.7503307418889626,0.5085301400320696
2023-10-11,2023-10-12,AAPL,PG,short,178.4917755126953,137.81097412109375,179.3951873779297,138.11936950683594,-0.7076045146156141,0.4808788851826369
2023-12-05,2023-12-06,AAPL,PG,short,192.26565551757807,142.3272247314453,191.17221069335935,142.22055053710938,0.354816153014609,0.5045623966760056
2023-12-07,2023-12-08,AAPL,PG,short,193.110595703125,142.07505798339844,194.5419769287109,140.76585388183594,-4.808912461068364,0.5048540284288746
2023-12-11,2023-12-12,AAPL,PG,short,192.027099609375,141.41561889648438,193.54795837402344,141.531982421875,-1.767855580528459,0.5023235802272314
2023-12-14,2023-12-15,AAPL,PG,short,196.92767333984372,140.29066467285156,196.39089965820312,139.61180114746094,-1.457555610017847,0.5047557608680728
2023-12-20,2023-12-21,AAPL,PG,short,193.667236328125,139.56332397460938,193.5181121826172,139.90272521972656,0.3939445678160438,0.49989938091429553
2024-01-30,2024-01-31,AAPL,PG,long,186.91775512695312,153.6977081298828,183.29946899414065,153.35614013671875,-3.3929758136030843,0.5241637982719
2024-02-01,2024-02-02,AAPL,PG,long,185.74481201171875,155.34701538085938,184.74082946777344,154.2832794189453,0.8034746350319739,0.5266097922969128
2024-02-05,2024-02-06,AAPL,PG,long,186.55990600585935,154.40037536621094,188.17025756835935,155.13232421875,-0.5210504208062614,0.5253477531762702
2024-02-21,2024-02-22,AAPL,PG,long,181.4631805419922,156.5376434326172,183.50352478027344,156.6938018798828,1.1727581442748618,0.524940656512375
2024-03-07,2024-03-08,AAPL,PG,long,168.2057647705078,156.75233459472656,169.92762756347656,156.48886108398438,1.787826390991157,0.5121543196255438
2024-05-29,2024-05-30,AAPL,PG,short,189.652587890625,158.7761993408203,190.6492462158203,159.68966674804688,0.46964496779594844,0.5380419401120333
2024-06-11,2024-06-12,AAPL,PG,short,206.45611572265625,164.50254821777344,212.35630798339844,162.2434539794922,-11.424544370950986,0.5674103169838954
2024-06-13,2024-06-14,AAPL,PG,short,213.5223693847656,163.4515838623047,211.7782287597656,163.82481384277344,1.9909174692705873,0.5721705273439882
2024-06-17,2024-06-18,AAPL,PG,short,215.94422912597656,164.52220153808594,213.5721893310547,165.56333923339844,4.079579723315979,0.5769415540264079
2024-06-27,2024-06-28,AAPL,PG,short,213.3828582763672,163.65785217285156,209.9144744873047,161.98806762695312,-0.7679685825992598,0.5724836135605892
2024-07-01,2024-07-02,AAPL,PG,short,216.02395629882807,159.8271942138672,219.53216552734372,160.98619079589844,-1.5318392540720862,0.5667194187844258
2024-07-03,2024-07-05,AAPL,PG,short,220.80789184570312,160.91744995117188,225.5818328857422,162.27291870117188,-2.3736447906656717,0.5738956114306153
2024-07-08,2024-07-09,AAPL,PG,short,227.056884765625,163.5596160888672,227.9139862060547,162.7149200439453,-3.2964895062629043,0.585942088816059
2024-07-10,2024-07-11,AAPL,PG,short,232.19960021972656,163.8346405029297,226.80772399902344,162.59703063964844,2.08460400333644,0.5916882673701598
2024-07-12,2024-07-15,AAPL,PG,short,229.76776123046875,163.6480255126953,233.6148376464844,161.65411376953125,-8.81099736461882,0.5888469546950947
2024-09-10,2024-09-11,AAPL,PG,long,219.6266326904297,175.67953491210938,222.1710205078125,171.85548400878906,10.330077743344178,0.6051055622824464
2024-09-16,2024-09-17,AAPL,PG,long,215.84495544433597,175.13607788085938,216.31390380859372,173.792236328125,2.8174962146131897,0.6001314226656485
2024-12-09,2024-12-10,AAPL,PG,short,246.47900390625,169.75486755371094,247.4978790283203,171.23585510253906,1.611774224099067,0.6189579307794141
2024-12-11,2024-12-12,AAPL,PG,short,246.2192840576172,169.59585571289062,247.68768310546875,169.8145294189453,-1.606930904196568,0.6183493045301437
2024-12-13,2024-12-16,AAPL,PG,short,247.85748291015625,170.0232391357422,250.7642822265625,170.10275268554688,-3.3532546506739696,0.62092527512968
2024-12-17,2024-12-18,AAPL,PG,short,253.20159912109372,169.29766845703125,247.77757263183597,168.0552520751953,2.073218664862929,0.6246773322045731
2024-12-19,2024-12-20,AAPL,PG,short,249.51565551757807,168.16458129882812,254.21051025390625,167.0414276123047,-7.777802207861076,0.6185051500924166
2024-12-23,2024-12-24,AAPL,PG,short,254.9896545410156,167.09112548828125,257.9164428710937,167.9160919189453,-1.7382571523773063,0.6216237546925881
2024-12-26,2024-12-27,AAPL,PG,short,258.7355041503906,169.1287078857422,255.30929565429688,168.5025177001953,1.4223711741471625,0.6298405011649457
2024-12-30,2024-12-31,AAPL,PG,short,251.9230194091797,166.07730102539062,250.1449737548828,166.6339111328125,2.3830361521940664,0.6163325692228612
2025-01-06,2025-01-07,AAPL,PG,short,244.73092651367188,159.62664794921875,241.94400024414065,160.32240295410156,3.71857701580648,0.5949863470816436
2025-03-10,2025-03-11,AAPL,PG,long,227.47999572753903,176.25999450683594,220.83999633789065,173.1199951171875,-0.3643935808715083,0.6142325793246085
2025-03-13,2025-03-14,AAPL,PG,long,209.67999267578125,168.58999633789062,213.4900054931641,167.97000122070312,4.590813377177309,0.5796029399374805
2025-03-17,2025-03-18,AAPL,PG,long,214.0,169.75999450683594,212.69000244140625,167.7100067138672,2.601629251056314,0.5864901765181707
2020-04-22,2020-04-23,IBKR,TMUS,long,38.22517013549805,88.16839599609375,38.05050277709961,88.34440612792969,-0.46440771548822246,0.12216723304424727
2020-04-24,2020-04-27,IBKR,TMUS,long,37.47794342041016,88.79425811767578,38.93359375,88.90182495117188,1.2312238212232753,0.12201586788463523
2020-05-07,2020-05-08,IBKR,TMUS,long,39.273231506347656,93.18506622314452,39.91371536254883,96.34371948242188,-2.4947515305012224,0.127991491634452
2020-05-11,2020-05-12,IBKR,TMUS,long,39.04033660888672,94.58349609375,37.46823501586914,92.52008819580078,0.2633072982369339,0.1290899931727053
2020-05-13,2020-05-14,IBKR,TMUS,long,36.022300720214844,90.73052215576172,36.56573867797852,92.81346130371094,-1.562059625220674,0.12240367482256376
2020-05-15,2020-05-18,IBKR,TMUS,long,36.13875198364258,95.17023468017578,37.94374084472656,99.64906311035156,-2.585894914126398,0.12674702194601867
2020-05-19,2020-05-20,IBKR,TMUS,long,37.312965393066406,96.42195892333984,38.031097412109375,95.97212982177734,1.0172857009634366,0.12911295846639417
2020-10-13,2020-10-14,IBKR,TMUS,long,49.47673034667969,118.88455200195312,48.31705474853516,114.0927963256836,3.2397257240836117,0.16266257693357405
2020-11-04,2020-11-05,IBKR,TMUS,long,47.04041290283203,113.45714569091795,47.995452880859375,114.66976165771484,-0.3545085181005031,0.1550590147321781
2020-11-06,2020-11-09,IBKR,TMUS,long,47.459468841552734,120.8305892944336,48.22933578491211,120.06783294677734,1.3335626598014636,0.16249806984211937
2020-11-10,2020-11-11,IBKR,TMUS,long,49.66188430786133,119.03124237060548,50.2076301574707,122.38548278808594,-2.810697165017684,0.16298738969215593
2020-11-12,2020-11-13,IBKR,TMUS,long,50.44151306152344,124.00880432128906,52.21516418457031,125.39744567871094,0.28306800820777234,0.16850598203561715
2020-11-16,2020-11-17,IBKR,TMUS,long,53.287139892578125,125.80815887451172,53.83287811279297,126.1504364013672,0.04680298120097681,0.17306471174662502
2020-11-18,2020-11-19,IBKR,TMUS,long,51.416046142578125,125.0258331298828,52.02999496459961,126.3362274169922,-0.8040807898135997,0.17044879286820047
2020-11-20,2020-11-23,IBKR,TMUS,long,51.63043975830078,126.8153839111328,51.29909896850586,125.05516815185548,1.1721324503440196,0.17236695553360332
2020-11-25,2020-11-27,IBKR,TMUS,long,51.29909896850586,125.89617156982422,52.73165893554688,128.98635864257812,-1.6806601180681122,0.17116046464825668
2020-11-30,2020-12-01,IBKR,TMUS,long,51.51124954223633,130.00338745117188,52.70236206054688,130.77593994140625,0.28030921284049803,0.17528295259397667
2021-01-12,2021-01-13,IBKR,TMUS,short,67.75740814208984,125.84727478027344,67.96241760253906,125.6614761352539,-0.5694741082948553,0.18757222088937392
2021-01-14,2021-01-15,IBKR,TMUS,short,67.073974609375,121.93563842773438,67.3863754272461,124.46842193603516,1.9158096035889947,0.18316465445085536
2021-02-05,2021-02-08,IBKR,TMUS,short,70.21773529052734,122.51260375976562,70.27632904052734,123.31449127197266,0.517997733128652,0.1868577237550168
2021-02-09,2021-02-10,IBKR,TMUS,short,71.076904296875,121.700927734375,70.16893005371094,121.74005889892578,0.7582855395119533,0.18694412425157006
2021-02-11,2021-02-12,IBKR,TMUS,short,69.75887298583984,121.65204620361328,70.94999694824219,120.94794464111328,-2.047054122569096,0.18557955453543046
2021-02-16,2021-02-17,IBKR,TMUS,short,72.88314056396484,119.3050537109375,72.48283386230469,118.62052154541016,-0.4378818940317812,0.1864693322009196
2021-02-18,2021-02-19,IBKR,TMUS,short,72.79524993896484,120.32208251953124,72.7659683227539,117.44702911376952,-2.8953064426135366,0.18734971932744826
2021-02-22,2021-02-23,IBKR,TMUS,short,71.77986907958984,115.30540466308594,70.76449584960938,116.5864715576172,2.053474324635858,0.181558133985037
2021-02-24,2021-02-25,IBKR,TMUS,short,73.38106536865234,116.742919921875,72.34616088867188,118.2195816040039,2.2562547636206896,0.18452793854832628
2021-05-05,2021-05-06,IBKR,TMUS,long,68.4551010131836,131.16712951660156,68.06403350830078,135.81219482421875,-5.006807369049178,0.1933347624048963
2021-05-07,2021-05-10,IBKR,TMUS,long,68.04449462890625,136.04685974121094,66.40203094482422,132.80999755859375,1.2416702289897161,0.19756997742707882
2021-05-11,2021-05-12,IBKR,TMUS,long,65.64923858642578,134.95162963867188,64.3587417602539,133.6216583251953,-0.2184093922848887,0.19413199090132
2021-05-13,2021-05-14,IBKR,TMUS,long,65.87409210205078,135.0689697265625,67.49698638916016,138.3938751220703,-1.737101043650927,0.1944685598329753
2021-05-17,2021-05-18,IBKR,TMUS,long,67.12549591064453,137.10304260253906,65.82522583007812,132.01791381835938,3.34344761604265,0.19765653367198868
2021-06-09,2021-06-10,IBKR,TMUS,long,63.87742233276367,144.016845703125,64.17115783691406,143.2736358642578,0.8003288878067466,0.20099085153098736
2021-08-26,2021-08-27,IBKR,TMUS,short,62.41852951049805,134.54090881347656,63.87742233276367,135.3232421875,-0.9045706789745284,0.19051024881456136
2021-08-30,2021-08-31,IBKR,TMUS,short,63.08433151245117,134.8538360595703,63.38832092285156,133.9932861328125,-1.3147630395805043,0.19147397796241183
2021-09-01,2021-09-02,IBKR,TMUS,short,64.07476806640625,134.69737243652344,63.37850570678711,133.12294006347656,-0.9950153874028796,0.19231545094341826
2021-09-03,2021-09-07,IBKR,TMUS,short,63.25102996826172,132.9958038330078,63.37850570678711,131.49960327148438,-1.741827956696229,0.18987170856657287
2021-09-08,2021-09-09,IBKR,TMUS,short,61.82910919189453,130.71726989746094,61.93698501586914,128.53652954101562,-2.3703633356395346,0.18628047488849578
2021-09-10,2021-09-13,IBKR,TMUS,short,61.58395385742188,127.9204559326172,60.9759635925293,127.14789581298828,-0.3109099219293356,0.18337257026468162
2021-09-14,2021-09-15,IBKR,TMUS,short,60.211063385009766,126.07220458984376,60.466041564941406,124.2630615234375,-2.157640386775408,0.18024002397984956
2021-09-16,2021-09-17,IBKR,TMUS,short,60.2698974609375,126.06241607666016,60.34835433959961,125.17251586914062,-1.1059894500025602,0.18028953875286657
2021-09-20,2021-09-21,IBKR,TMUS,short,58.504764556884766,122.85486602783205,58.2399787902832,122.14099884033205,-0.5903329599183241,0.17547060902127917
2021-09-27,2021-09-28,IBKR,TMUS,short,64.41798400878906,124.9573745727539,63.94729995727539,123.51985168457033,-1.08131704011774,0.18338555372348553
2021-10-05,2021-10-06,IBKR,TMUS,short,65.80068969726562,122.62995910644533,67.879638671875,121.84762573242188,-3.0063337748201944,0.18255240810514772
2021-10-07,2021-10-08,IBKR,TMUS,short,69.24272155761719,120.45899200439452,70.27239990234375,118.54228973388672,-3.0384314420955043,0.18392753770427128
2021-10-11,2021-10-12,IBKR,TMUS,short,70.5175552368164,114.60131072998048,70.3704605102539,113.7114028930664,-0.8797810465065573,0.1796254768003134
2021-10-13,2021-10-14,IBKR,TMUS,short,69.644775390625,113.8874282836914,69.46826171875,116.62559509277344,2.605354009935542,0.17807303430926108
2021-10-15,2021-10-18,IBKR,TMUS,short,69.71342468261719,114.963134765625,70.23316955566406,114.787109375,-0.8664983507791837,0.17916582632447825
2021-10-19,2021-10-20,IBKR,TMUS,short,72.30230712890625,115.94104766845705,73.5477066040039,119.2463836669922,1.7188102080603083,0.18268574562905884
2021-10-21,2021-10-22,IBKR,TMUS,short,72.66515350341797,114.2688217163086,73.03777313232422,114.2883758544922,-0.5354593379707839,0.18145652384255845
2021-10-25,2021-10-26,IBKR,TMUS,short,72.4984130859375,113.36914825439452,71.32167053222656,113.7896499633789,1.3966543681544277,0.18043323561694197
2022-01-07,2022-01-10,IBKR,TMUS,short,75.83519744873047,107.31588745117188,74.57830047607422,103.40423583984376,-2.6452573814401257,0.17800692093039197
2022-02-03,2022-02-04,IBKR,TMUS,long,68.94196319580078,118.1120147705078,71.65213012695312,118.26847839355467,2.379811054246489,0.18139230395718134
2022-02-07,2022-02-08,IBKR,TMUS,long,71.52445983886719,119.35395050048828,72.31001281738281,122.66907501220705,-2.5558189575904255,0.1851572044082887
2022-02-09,2022-02-10,IBKR,TMUS,long,73.02684020996094,125.2507553100586,73.01699829101562,122.36591339111328,2.544441995942981,0.19227372751945787
2022-02-11,2022-02-14,IBKR,TMUS,long,71.78958892822266,121.73028564453124,70.8960189819336,122.7375259399414,-2.040213154434987,0.1876847595279687
2022-02-15,2022-02-16,IBKR,TMUS,long,72.56531524658203,124.22394561767578,73.4294204711914,124.64445495605467,0.27291829810250284,0.19083461276532077
2022-02-17,2022-02-18,IBKR,TMUS,long,69.87479400634766,121.79873657226562,68.89286804199219,121.24132537841795,-0.6370692904777131,0.18583513435333848
2022-02-22,2022-02-23,IBKR,TMUS,long,67.03699493408203,120.78170013427734,64.62142944335938,118.75743103027344,-0.6703583408419092,0.18202905026586305
2022-02-24,2022-02-25,IBKR,TMUS,long,65.57390594482422,120.92839813232422,67.30213165283203,122.6886215209961,-0.1283273786835924,0.18070562733768664
2022-02-28,2022-03-01,IBKR,TMUS,long,65.0796890258789,120.4883270263672,61.234710693359375,120.41008758544922,-3.9502817163905752,0.1797924340265406
2022-03-02,2022-03-03,IBKR,TMUS,long,62.69993209838867,122.83531951904295,60.21200180053711,121.18264770507812,-1.0941261186291773,0.17964716701168618
2022-03-04,2022-03-07,IBKR,TMUS,long,57.70439529418945,120.50789642333984,56.1801643371582,119.60820770263672,-0.8401043931699324,0.17243577163699145
